"id","startHour","startWeekday","duration","clickCount","clickMinPrice","clickMaxPrice","cartCount","cartMinPrice","cartMaxPrice","cartSumPrice","onlineStatus","availability","maxVal","customerScore","accountLifetime","payments","age","addressType","lastOrder","order"
2076,14,7,69.334,3,"59.99","59.99",1,"59.99","59.99","59.99","?","?","2300","503","73","18","28","2","49","n"
2077,20,6,864.988,23,"22.99","59.99",2,"29.99","29.99","59.98","y","completely orderable","900","577","129","8","32","2","40","y"
2078,17,5,719.85,24,"7.0","39.99",4,"9.99","39.99","104.96","y","completely orderable","600","577","44","3","48","2","191","y"
2079,7,6,722.792,21,"14.99","44.99",1,"17.99","17.99","17.99","y","mixed","800","558","25","2","40","1","75","n"
2080,15,6,128.468,12,"24.99","24.99",1,"24.99","24.99","24.99","?","?","300","609","3","5","55","2","30","n"
2081,18,6,1962.556,48,"19.99","44.99",3,"24.99","42.7","110.39","y","completely orderable","4000","526","107","6","45","2","68","y"
2083,15,7,160.327,3,"17.99","29.99",3,"17.99","29.99","67.97","y","completely orderable","4000","588","352","3","53","2","207","y"
2086,22,6,385.265,12,"3.99","29.99",5,"3.99","29.99","103.95","y","completely orderable","600","70","23","1","29","2","291","y"
2088,17,5,372.064,9,"59.9","89.95",1,"79.95","79.95","79.95","?","?","8500","562","47","10","37","2","49","n"
2089,9,7,1229.343,4,"58.82","58.82",1,"58.82","58.82","58.82","y","completely orderable","4000","548","82","5","53","2","4","y"
2090,11,6,698.662,3,"25.2","25.2",1,"25.2","25.2","25.2","y","completely orderable","900","491","128","2","35","1","10","y"
2091,14,6,2124.547,27,"3.0","30.0",3,"3.99","30.0","38.98","y","completely orderable","800","578","9","30","29","1","11","y"
2092,14,6,107.592,2,"139.99","139.99",1,"139.99","139.99","139.99","y","completely orderable","300","406","3","1","30","2","75","y"
2093,11,7,34.329,3,"29.99","29.99",1,"29.99","29.99","29.99","?","?","5000","535","23","83","37","2","4","n"
2094,12,6,191.598,8,"69.99","499.99",2,"69.99","499.99","569.98","y","completely orderable","500","449","4","4","47","2","67","n"
2095,20,5,173.854,5,"19.9","19.99",2,"19.9","19.99","39.89","y","completely orderable","1500","545","110","3","34","2","56","n"
2097,14,5,934.308,28,"7.99","19.99",5,"7.99","19.99","74.91","y","completely orderable","500","409","1","1","27","1","28","y"
2098,17,5,1258.635,18,"279.99","349.99",1,"349.99","349.99","349.99","y","completely orderable","1700","80","71","3","31","2","23","y"
2099,13,7,809.852,17,"12.99","89.99",5,"12.99","22.99","74.95","y","completely orderable","2000","475","145","10","41","2","67","y"
2102,12,5,371.323,25,"7.0","21.0",8,"7.0","21.0","108.99","y","completely orderable","4000","555","85","4","39","2","130","y"
2104,14,7,652.02,14,"3.99","19.99",6,"3.99","19.99","71.94","y","completely orderable","600","568","12","2","63","2","129","n"
2105,14,6,479.74,3,"79.99","79.99",1,"79.99","79.99","79.99","y","completely orderable","2500","526","148","13","33","2","29","y"
2107,10,7,1296.559,19,"9.99","19.99",4,"9.99","19.99","64.96","y","completely orderable","600","552","20","3","49","2","10","y"
2108,16,7,1093.78,52,"8.99","69.99",15,"8.99","69.99","417.81","y","completely orderable","600","598","220","0","43","2","222","y"
2109,15,7,7.232,1,"6.99","6.99",1,"6.99","6.99","6.99","y","completely orderable","300","537","5","0","53","1","34","n"
2110,6,5,579.698,6,"44.99","69.99",2,"44.99","69.99","114.98","y","completely orderable","600","509","234","2","42","2","18","y"
2112,7,6,1672.137,15,"1.0","279.99",1,"1.0","1.0","1.0","y","completely not orderable","2900","504","228","13","35","2","42","n"
2113,14,7,1844.441,10,"4.95","14.95",3,"7.95","11.95","27.85","y","completely orderable","4000","568","78","10","55","2","44","n"
2115,16,7,0,1,"39.99","39.99",1,"39.99","39.99","39.99","?","?","1200","582","43","7","55","1","4","n"
2117,12,6,489.592,9,"29.99","29.99",2,"29.99","29.99","59.98","?","?","300","582","2","1","35","2","68","n"
2118,9,5,243.133,6,"49.99","49.99",2,"49.99","49.99","99.98","n","completely not determinable","600","410","15","14","84","1","156","y"
2120,21,6,34.453,1,"12.0","12.0",1,"12.0","12.0","12.0","y","?","14000","558","353","14","51","2","11","n"
2121,11,7,873.564,9,"12.99","17.99",3,"12.99","17.99","43.97","?","?","1300","572","142","2","48","2","15","n"
2122,7,7,9.901,1,"6.99","6.99",1,"6.99","6.99","6.99","y","completely orderable","300","537","5","0","53","1","34","n"
2123,18,5,3414.397,77,"5.0","59.99",7,"7.99","34.99","103.93","y","completely orderable","2500","520","143","4","43","2","211","y"
2124,17,7,314.946,3,"75.95","75.95",1,"75.95","75.95","75.95","y","completely orderable","11400","522","273","136","47","2","5","y"
2125,16,7,4351.84,20,"4.99","299.99",5,"4.99","299.99","419.95","y","completely orderable","1600","434","222","70","59","2","40","y"
2126,14,5,1256.51,15,"199.99","798.99",6,"199.99","798.99","2878.94","y","?","5000","469","1","10","42","2","11","n"
2129,14,5,312.61,14,"7.99","19.99",2,"14.99","19.99","34.98","y","completely orderable","2000","536","177","13","34","2","116","n"
2130,19,6,904.405,17,"0.0","15.99",3,"0.0","15.99","31.98","y","completely orderable","600","556","12","5","41","1","6","y"
2131,8,6,5108.403,53,"9.99","69.95",8,"9.99","69.95","197.88","?","?","1400","402","7","9","26","2","4","n"
2132,16,7,1225.992,37,"3.99","19.99",7,"3.99","19.99","85.93","y","completely orderable","2500","556","223","17","75","2","12","y"
2133,9,7,601.638,7,"24.99","599.0",2,"24.99","599.0","623.99","y","completely orderable","3000","493","170","17","48","2","15","y"
2135,13,7,542.366,3,"25.2","29.99",1,"29.99","29.99","29.99","y","completely orderable","300","236","29","1","42","2","63","y"
2136,9,6,5039.582,35,"8.95","139.99",4,"8.95","69.99","103.92","y","completely orderable","8500","531","96","15","37","2","31","n"
2137,19,5,1595.85,4,"499.99","499.99",1,"499.99","499.99","499.99","y","completely orderable","600","458","25","9","52","2","16","y"
2138,19,5,366.948,2,"109.99","109.99",1,"109.99","109.99","109.99","y","completely orderable","800","581","159","16","63","1","10","y"
2139,15,6,2984.128,39,"9.99","99.99",8,"9.99","99.99","439.88","y","completely orderable","4000","569","232","9","45","2","149","y"
2140,17,5,1588.608,27,"3.99","149.99",4,"3.99","99.99","143.96","y","completely orderable","2700","453","242","10","43","2","240","y"
2141,13,6,1172.269,5,"9.99","9.99",2,"9.99","9.99","19.98","y","completely orderable","8500","568","128","12","33","2","97","n"
2142,12,7,4.943,2,"349.95","349.95",1,"349.95","349.95","349.95","?","?","3000","505","27","26","31","2","14","n"
2143,13,5,85.529,6,"84.99","84.99",1,"84.99","84.99","84.99","y","?","2500","477","180","9","29","2","38","n"
2144,20,5,491.889,17,"14.99","39.99",5,"14.99","39.99","154.87","?","?","1300","566","154","4","57","2","228","n"
2146,22,6,3659.794,164,"5.99","71.99",5,"20.99","29.95","117.91","?","?","600","390","208","3","32","2","201","y"
2147,13,6,1692.553,45,"7.99","34.99",16,"7.99","34.99","250.84","y","completely orderable","1000","530","45","6","32","2","67","y"
2148,17,5,388.053,7,"49.99","49.99",1,"49.99","49.99","49.99","y","completely orderable","0","1","44","0","21","2","15","n"
2149,14,7,446.923,12,"3.99","14.99",3,"3.99","14.99","33.97","y","completely orderable","4000","543","241","6","57","2","227","y"
2151,11,7,1439.087,20,"5.99","79.99",1,"5.99","5.99","5.99","y","completely orderable","300","455","202","11","44","2","56","y"
2153,5,7,218.938,5,"1.0","279.99",1,"1.0","1.0","1.0","y","completely orderable","700","518","55","7","73","2","14","n"
2155,13,5,126.854,7,"35.99","159.99",2,"35.99","49.99","85.98","y","completely orderable","9500","561","378","33","52","2","10","y"
2156,22,6,1438,7,"3.99","29.99",2,"3.99","3.99","7.98","y","completely orderable","4000","529","148","54","55","2","4","y"
2157,20,6,1841.038,36,"15.0","75.0",4,"29.99","69.99","219.96","y","completely orderable","1000","70","83","0","52","1","26","y"
2158,20,5,4277.643,67,"6.0","39.99",8,"19.99","39.99","229.92","y","completely orderable","1600","578","81","7","56","2","148","y"
2159,14,5,3876.94,66,"2.5","16.95",0,"?","?","?","y","completely orderable","2700","551","223","126","72","2","12","n"
2161,17,6,4136.689,89,"3.0","79.99",8,"7.99","24.99","80.98","y","completely orderable","5000","529","198","19","42","1","11","y"
2162,11,7,1319.329,26,"9.99","449.99",9,"9.99","299.99","447.91","y","completely orderable","16000","532","302","9","50","1","12","y"
2163,16,5,788.77,5,"189.99","269.0",2,"269.0","269.0","538.0","y","completely orderable","300","460","96","10","46","1","43","y"
2164,13,5,7371.244,71,"2.99","39.99",3,"14.99","29.95","69.93","y","completely orderable","300","603","2","1","33","2","23","y"
2166,16,6,431.998,8,"99.99","299.99",1,"299.99","299.99","299.99","y","completely orderable","3000","461","50","19","31","2","17","y"
2167,18,6,1754.359,27,"29.99","299.99",2,"99.99","139.99","239.98","y","?","8500","497","68","23","47","1","6","n"
2168,11,5,1857.76,45,"9.99","79.99",3,"9.99","59.95","119.93","y","completely orderable","4000","507","201","7","58","2","64","y"
2169,14,5,1548.677,26,"1.0","33.74",3,"1.0","3.99","7.99","y","completely orderable","5500","546","166","114","52","2","10","y"
2170,11,7,1142.784,12,"17.99","74.95",3,"17.99","74.95","167.89","y","completely orderable","1000","577","185","6","49","2","8","y"
2171,18,7,693.463,9,"29.99","29.99",1,"29.99","29.99","29.99","y","completely orderable","1000","518","203","3","42","2","195","n"
2172,17,7,654.069,12,"19.99","49.99",3,"19.99","39.99","84.97","y","completely orderable","2400","521","127","21","55","1","49","y"
2173,14,6,1187.943,19,"19.99","269.99",2,"259.99","269.99","529.98","y","completely orderable","4000","509","306","16","49","2","121","y"
2174,16,6,372.317,8,"39.99","39.99",2,"39.99","39.99","79.98","y","?","1500","553","61","2","35","2","255","n"
2175,10,7,37.734,2,"9.99","9.99",1,"9.99","9.99","9.99","?","?","300","445","1","1","27","2","7","n"
2177,10,6,1354.879,21,"9.99","49.99",4,"9.99","49.99","108.96","y","completely orderable","600","520","112","20","27","1","24","y"
2178,17,7,2238.753,41,"29.99","79.99",8,"29.99","79.99","409.92","y","completely orderable","600","585","11","3","30","2","56","y"
2179,14,7,546.806,3,"399.99","399.99",1,"399.99","399.99","399.99","y","completely orderable","600","70","41","0","30","2","734","n"
2180,18,6,503.175,8,"3.99","29.99",6,"3.99","29.99","99.94","y","completely orderable","4000","603","96","7","37","2","10","n"
2181,0,6,1747.148,55,"1.0","29.99",2,"4.99","8.99","13.98","y","completely orderable","300","391","3","7","36","1","57","y"
2182,19,5,675.367,24,"17.99","69.99",7,"17.99","69.99","248.93","y","completely orderable","4000","80","145","2","60","1","53","y"
2183,8,7,1994.394,45,"4.0","19.99",9,"4.99","19.99","113.94","y","completely orderable","1000","501","163","12","36","1","5","y"
2184,22,5,7.426,1,"6.99","6.99",1,"6.99","6.99","6.99","y","completely orderable","300","537","5","0","53","1","32","n"
2185,17,7,1491.627,2,"69.99","69.99",1,"69.99","69.99","69.99","y","completely orderable","9500","552","223","14","65","2","14","y"
2186,17,7,408.407,14,"17.99","22.99",3,"17.99","19.99","55.97","y","completely orderable","300","535","0","0","52","1","15","y"
2187,14,5,4292.633,73,"0.99","19.99",6,"3.0","14.99","47.98","y","completely orderable","600","80","163","1","36","1","46","n"
2188,17,5,107.82,3,"19.99","29.99",3,"19.99","29.99","69.97","y","completely orderable","200","448","155","6","44","2","28","y"
2189,17,6,2642.594,28,"12.99","629.95",6,"12.99","69.99","159.94","?","?","1100","519","24","11","31","2","38","n"
2191,11,6,1137.541,4,"44.99","44.99",4,"44.99","44.99","179.96","y","completely orderable","300","481","0","1","65","1","28","y"
2192,17,7,1727.223,19,"9.99","19.99",4,"9.99","19.99","52.96","y","completely orderable","2500","587","445","7","71","2","162","y"
2193,15,7,61.544,3,"9.99","29.99",3,"9.99","29.99","69.97","y","completely orderable","4000","70","96","1","40","2","375","y"
2194,10,6,1318.777,34,"7.99","24.99",6,"14.99","19.99","109.94","y","completely orderable","600","416","11","12","32","2","14","y"
2195,18,5,5674.238,60,"14.99","149.0",6,"24.99","119.99","304.94","y","completely orderable","4000","568","127","3","56","2","58","y"
2197,17,6,1813.457,1,"1499.99","1499.99",1,"1499.99","1499.99","1499.99","y","completely orderable","300","484","206","13","47","1","363","y"
2199,18,7,10863.818,133,"5.99","99.99",14,"9.99","49.99","331.86","y","completely orderable","600","472","60","8","27","1","68","y"
2200,17,6,1561.308,66,"15.99","39.99",7,"19.99","34.99","184.93","y","completely orderable","600","578","242","2","46","2","149","y"
2202,10,7,763.107,9,"49.0","100.83",4,"49.0","100.83","274.81","?","?","36500","460","60","107","32","1","4","n"
2203,11,7,725.718,25,"9.99","79.95",7,"12.99","29.99","158.93","y","completely orderable","2400","500","220","19","58","2","5","y"
2204,21,6,3037.802,61,"3.99","69.95",7,"3.99","59.95","201.89","y","completely orderable","600","403","134","13","41","2","5","y"
2205,10,7,835.837,18,"9.99","14.99",6,"9.99","14.99","64.94","y","completely orderable","2900","503","247","12","42","2","13","y"
2206,19,6,1185.837,8,"379.0","399.0",1,"379.0","379.0","379.0","y","completely orderable","1000","487","150","1","32","1","13","y"
2207,17,7,12191.08,37,"7.57","199.99",7,"7.57","44.95","168.43","y","completely orderable","300","442","364","5","32","1","6","y"
2209,23,6,1812.828,29,"1.0","5999.99",5,"3.0","29.99","97.96","y","completely orderable","1000","450","42","28","45","2","9","y"
2210,10,7,47.827,5,"19.99","19.99",1,"19.99","19.99","19.99","?","?","700","446","51","0","32","2","69","n"
2211,9,7,1714.35,5,"29.99","29.99",2,"29.99","29.99","59.98","y","completely orderable","500","510","250","21","54","2","35","y"
2212,18,7,1576.266,39,"12.99","199.95",8,"12.99","79.99","242.88","y","completely orderable","600","517","39","8","37","2","24","y"
2213,14,7,917.09,6,"12.99","29.99",5,"12.99","29.99","73.96","y","completely orderable","600","555","219","5","75","2","16","y"
2214,14,7,977.971,76,"1.0","1.0",2,"1.0","1.0","2.0","y","completely orderable","600","583","310","6","52","1","5","n"
2215,22,5,2102.937,159,"1.0","20.0",18,"3.0","10.0","131.0","y","completely orderable","1400","452","21","29","35","1","11","y"
2216,18,5,1433.696,14,"10.0","699.0",1,"19.99","19.99","19.99","y","completely orderable","2600","498","84","9","44","2","32","y"
2217,8,5,519.28,15,"29.99","110.0",1,"49.99","49.99","49.99","y","completely orderable","300","454","0","0","30","2","40","y"
2218,15,6,762.278,18,"7.0","49.99",1,"9.99","9.99","9.99","y","completely orderable","4000","564","122","15","34","2","16","n"
2220,14,7,894.811,10,"89.99","99.99",2,"99.99","99.99","199.98","y","completely orderable","1000","424","9","3","49","2","168","n"
2221,19,5,1135.668,58,"6.9","39.9",3,"6.9","29.9","43.7","y","completely orderable","600","564","218","9","35","2","14","y"
2223,7,7,908.882,31,"14.99","299.99",6,"14.99","59.95","192.82","y","completely orderable","800","491","24","2","43","2","99","y"
2225,13,6,4744.796,5,"24.99","49.99",1,"49.99","49.99","49.99","y","?","1500","546","14","10","46","2","4","n"
2226,11,6,655.028,12,"7.0","29.99",2,"7.0","14.99","21.99","y","completely orderable","600","511","13","19","30","2","15","y"
2227,22,5,1292.055,36,"69.99","179.99",3,"134.99","139.99","414.97","y","completely orderable","1200","500","21","10","25","1","93","n"
2228,19,5,845.401,11,"19.99","35.99",2,"19.99","24.99","44.98","y","?","900","466","61","23","62","2","11","n"
2229,13,7,7889.001,139,"8.99","149.95",7,"14.99","59.99","279.93","y","completely orderable","2200","495","91","14","25","2","76","y"
2230,15,7,1732.403,26,"6.99","24.9",1,"12.99","12.99","12.99","?","?","600","70","22","0","43","2","683","n"
2234,11,7,2130.65,14,"9.99","29.99",4,"9.99","29.99","67.96","y","completely orderable","3000","536","103","6","40","2","6","n"
2235,17,5,697.142,15,"9.99","34.99",3,"9.99","12.99","32.97","y","completely orderable","8500","481","127","9","64","1","16","y"
2236,6,7,7290.914,173,"1.0","79.99",27,"3.99","39.99","258.95","y","completely orderable","7500","516","220","16","38","2","60","y"
2237,10,5,853.258,30,"9.99","49.99",8,"9.99","49.99","225.92","y","completely orderable","900","479","165","12","32","2","37","y"
2238,10,5,2773.592,30,"6.99","1199.0",2,"199.99","199.99","399.98","y","completely orderable","2200","495","43","7","65","1","187","n"
2239,10,6,762.65,7,"35.95","39.95",1,"39.95","39.95","39.95","y","?","2400","481","127","4","36","2","69","n"
2240,17,7,2112.544,38,"9.99","39.99",5,"24.99","39.99","164.86","y","completely orderable","2900","586","80","18","53","1","142","y"
2241,12,6,739.407,7,"16.95","16.95",2,"16.95","16.95","33.9","y","completely orderable","4000","560","142","5","41","2","8","y"
2243,13,7,28.656,1,"22.95","22.95",1,"22.95","22.95","22.95","y","?","900","479","21","7","33","2","8","n"
2244,5,7,16.012,1,"6.99","6.99",1,"6.99","6.99","6.99","y","completely orderable","300","537","5","0","53","1","33","n"
2245,8,5,965.703,37,"11.99","69.95",11,"11.99","69.95","274.85","y","completely orderable","4000","568","219","5","48","2","152","y"
2248,19,6,3030.117,66,"8.39","79.99",4,"9.99","69.99","100.96","y","completely orderable","4000","512","85","13","85","2","29","y"
2249,16,5,3305.685,61,"12.99","64.95",5,"19.99","34.99","149.95","y","completely orderable","600","588","21","1","31","2","139","y"
2251,8,6,1268.085,21,"69.99","149.99",2,"129.99","139.0","268.99","y","completely orderable","8500","499","221","7","40","2","23","y"
2253,18,5,516.541,15,"9.99","29.9",5,"9.99","19.99","55.92","y","completely orderable","1900","517","63","29","32","2","13","y"
2254,8,6,11352.267,36,"12.99","499.99",7,"15.99","34.99","200.93","y","completely orderable","600","557","75","3","33","1","145","y"
2255,11,5,288.151,3,"3.95","3.95",1,"3.95","3.95","3.95","y","completely orderable","600","70","204","1","53","2","364","n"
2256,20,5,1966.683,40,"6.99","24.99",5,"14.99","24.99","95.96","y","completely orderable","2500","495","168","10","45","2","86","y"
2257,12,5,434.203,3,"9.99","19.99",3,"9.99","19.99","42.97","y","completely orderable","2500","493","220","27","70","2","14","y"
2258,17,6,2125.711,31,"9.99","99.99",6,"24.99","39.99","154.95","y","completely orderable","3500","475","76","10","46","1","27","n"
2260,16,6,1053.384,7,"19.99","29.99",1,"19.99","19.99","19.99","y","completely orderable","7000","560","171","13","59","2","146","n"
2262,18,5,865.568,22,"9.95","39.95",4,"9.95","39.95","79.88","y","completely orderable","600","562","7","1","21","1","245","y"
2263,22,6,1266.914,6,"9.99","9.99",2,"9.99","9.99","19.98","y","completely orderable","1000","543","43","2","28","1","580","y"
2264,13,7,8216.948,200,"1.0","129.95",22,"3.0","49.99","530.82","y","mainly orderable","300","556","63","10","27","2","10","y"
2265,16,5,575.868,12,"29.99","199.99",3,"29.99","199.99","259.97","y","completely orderable","1900","516","145","27","37","2","25","y"
2266,23,5,448.749,12,"7.0","109.99",2,"7.0","7.0","14.0","?","?","600","70","98","0","67","1","418","n"
2267,15,5,8.323,3,"12.99","79.99",3,"12.99","79.99","112.97","y","completely orderable","3000","556","341","14","58","2","38","n"
2268,6,6,431.038,8,"29.99","199.99",3,"49.99","199.99","309.97","y","completely orderable","2900","479","215","25","42","2","3","n"
2269,9,7,1812.503,4,"49.99","49.99",1,"49.99","49.99","49.99","y","completely orderable","300","554","100","5","29","1","90","y"
2271,12,7,4507.694,38,"7.99","79.99",0,"?","?","?","y","completely orderable","4000","588","174","2","50","2","29","n"
2272,7,6,2441.432,38,"14.99","33.99",4,"19.99","29.99","109.96","y","completely orderable","500","497","135","3","33","2","277","y"
2273,18,6,4215.429,29,"1.0","19.99",7,"3.99","12.99","40.93","y","completely orderable","300","597","2","2","32","2","3","y"
2274,20,5,370.7,2,"19.99","34.99",2,"19.99","34.99","54.98","y","completely orderable","200","557","133","5","39","1","91","y"
2275,15,6,1235.859,10,"24.9","24.9",3,"24.9","24.9","24.9","y","completely orderable","800","586","28","0","52","2","7","y"
2276,17,7,426.114,5,"17.99","199.99",5,"17.99","199.99","247.93","y","completely orderable","3500","557","224","21","55","2","42","y"
2278,14,6,394.374,9,"3.0","19.99",1,"19.99","19.99","19.99","?","?","4000","514","436","14","65","2","3","n"
2279,19,5,2664.162,35,"6.99","29.99",3,"13.0","15.0","43.0","y","completely orderable","4000","541","230","5","44","2","364","y"
2280,14,7,106.666,7,"19.99","26.99",1,"26.99","26.99","26.99","?","?","600","70","147","1","55","2","255","n"
2282,13,7,878.641,28,"3.99","24.99",11,"3.99","24.99","152.89","y","completely orderable","2100","503","261","26","46","2","29","y"
2283,11,6,1032.257,3,"14.99","14.99",1,"14.99","14.99","14.99","y","completely orderable","300","540","171","10","45","1","72","y"
2284,17,7,239.997,4,"19.99","29.99",4,"19.99","29.99","104.96","y","completely orderable","4000","70","169","0","50","2","432","y"
2285,12,6,2970.223,7,"8.99","29.99",1,"29.99","29.99","29.99","y","completely orderable","600","458","274","18","33","2","80","y"
2286,20,5,5005.508,182,"1.0","40.0",10,"3.0","20.0","92.0","y","completely orderable","600","504","44","0","29","1","12","y"
2287,21,6,128.389,7,"39.99","39.99",1,"39.99","39.99","39.99","y","completely orderable","600","597","28","5","55","2","190","n"
2288,16,7,761.897,12,"7.0","79.99",4,"9.99","79.99","129.96","y","completely orderable","600","500","26","11","45","2","35","y"
2289,7,6,0,1,"4.99","4.99",1,"4.99","4.99","4.99","?","?","3200","515","280","10","43","2","18","n"
2290,11,7,2310.895,18,"549.99","669.99",2,"599.99","599.99","1199.98","y","completely orderable","800","523","53","18","32","2","45","y"
2292,9,5,88.901,10,"1.0","3.0",1,"3.0","3.0","3.0","?","?","2200","568","175","8","38","2","10","n"
2293,18,5,1504.914,50,"4.9","99.95",4,"14.99","29.99","81.96","y","completely orderable","1400","533","18","12","26","2","12","n"
2294,16,6,367.327,12,"14.99","59.95",4,"19.99","59.95","179.79","y","completely orderable","600","80","179","0","62","1","48","y"
2295,9,5,671.089,7,"14.99","39.99",2,"14.99","39.99","54.98","y","completely orderable","1000","80","24","6","44","1","28","y"
2296,16,6,180.201,5,"9.99","19.99",2,"9.99","19.99","29.98","y","?","15000","461","159","153","50","2","4","n"
2297,9,5,5191.286,41,"4.99","29.99",3,"7.99","9.99","27.97","y","completely orderable","1500","490","73","27","41","2","28","y"
2298,23,6,343.954,9,"19.9","19.9",1,"19.9","19.9","19.9","?","?","2700","468","256","8","47","1","60","n"
2299,16,6,2.974,2,"9.99","9.99",1,"9.99","9.99","9.99","?","?","600","492","17","1","29","2","4","n"
2300,21,5,359.605,7,"49.99","269.99",2,"49.99","69.99","119.98","?","?","300","476","0","0","32","2","26","n"
2301,14,6,375.881,6,"7.99","19.99",6,"7.99","19.99","79.75","y","completely orderable","1400","462","112","24","34","2","82","n"
2302,23,5,1031.405,35,"32.99","199.0",3,"32.99","199.0","281.98","y","completely orderable","300","440","0","0","47","1","13","y"
2303,11,7,356.237,8,"29.99","32.99",1,"29.99","29.99","29.99","y","completely orderable","?","?","?","0","21","2","10","y"
2304,8,6,2627.771,18,"9.99","199.99",4,"9.99","199.99","257.96","y","completely orderable","2000","524","38","24","45","2","10","y"
2305,15,5,2586.988,81,"4.99","29.99",6,"4.99","29.99","74.95","y","completely orderable","600","70","13","0","27","1","427","y"
2307,12,7,2090.706,50,"3.0","69.99",6,"8.99","19.99","84.96","y","?","1300","495","23","13","34","1","6","n"
2309,9,5,780.888,47,"9.99","39.99",15,"9.99","39.99","299.66","y","completely orderable","1500","482","387","23","76","1","88","y"
2310,8,5,764.992,8,"129.0","699.0",2,"499.0","699.0","1198.0","y","completely orderable","600","535","108","2","76","2","264","n"
2311,12,5,30.905,3,"59.99","59.99",1,"59.99","59.99","59.99","y","completely orderable","2000","495","85","7","29","2","36","n"
2314,11,7,804.028,15,"22.99","32.99",1,"29.99","29.99","29.99","?","?","900","494","36","14","48","1","27","n"
2315,10,5,926.612,15,"10.0","79.95",2,"14.99","79.95","94.94","y","completely orderable","300","529","215","2","52","2","348","y"
2317,10,6,1489.797,65,"6.99","19.99",10,"6.99","19.99","132.9","n","completely not determinable","600","70","8","1","26","2","256","n"
2319,19,5,374.619,5,"39.99","39.99",1,"39.99","39.99","39.99","y","completely orderable","4000","518","39","6","44","2","19","n"
2320,12,5,707.501,8,"3.99","9.99",3,"3.99","9.99","23.97","y","completely orderable","5500","551","215","60","74","1","13","y"
2322,18,6,8281.035,154,"3.0","49.99",5,"5.0","7.0","29.0","?","?","1200","539","38","21","36","2","61","n"
2323,7,6,2657.552,24,"7.99","69.99",6,"7.99","69.99","164.94","y","completely orderable","10000","517","84","75","52","2","3","y"
2324,22,6,5412.15,162,"3.0","65.0",11,"4.99","29.99","133.94","y","completely orderable","800","548","86","3","32","2","20","y"
2325,20,6,859.77,12,"7.0","29.99",1,"17.99","17.99","17.99","y","completely orderable","600","557","50","3","43","2","78","y"
2326,2,7,975.594,5,"7.99","7.99",4,"7.99","7.99","31.96","n","completely orderable","2900","70","45","10","37","2","8","y"
2327,9,5,948.155,21,"19.99","29.99",3,"19.99","29.99","69.97","y","completely orderable","600","482","31","4","39","2","64","y"
2329,0,7,308.39,17,"9.99","19.99",3,"19.99","19.99","59.97","y","completely orderable","600","70","28","0","35","2","652","y"
2330,10,5,154.987,8,"15.0","24.99",1,"24.99","24.99","24.99","y","completely orderable","12500","556","396","50","54","2","15","n"
2332,20,6,4138.84,80,"4.99","99.99",7,"4.99","67.21","162.15","y","completely orderable","600","80","16","3","29","2","374","y"
2333,18,6,169.451,5,"599.99","679.99",1,"599.99","599.99","599.99","y","completely orderable","?","?","?","0","28","2","7","n"
2335,17,7,155.234,2,"69.99","69.99",1,"69.99","69.99","69.99","y","completely orderable","1000","603","281","5","55","2","82","y"
2336,17,6,144.887,3,"29.99","29.99",1,"29.99","29.99","29.99","y","completely orderable","2900","497","214","8","36","2","9","y"
2337,11,6,687.127,27,"9.99","79.95",4,"12.99","79.95","123.88","y","completely orderable","300","578","4","0","41","2","128","y"
2338,13,7,509.367,8,"3.99","39.99",4,"3.99","19.99","52.92","y","completely orderable","1500","614","117","4","42","2","63","y"
2339,12,6,630.735,10,"49.99","49.99",1,"49.99","49.99","49.99","y","?","1500","472","28","6","63","2","25","n"
2341,16,6,1669.353,29,"9.99","35.95",3,"9.99","17.95","42.93","y","completely orderable","2500","552","221","4","57","2","292","y"
2342,17,5,1138.862,5,"139.99","269.99",1,"169.99","169.99","169.99","y","completely orderable","300","494","0","0","42","1","22","n"
2343,9,5,11965.056,27,"9.99","39.99",7,"9.99","39.99","199.93","y","completely orderable","600","70","105","0","34","2","303","n"
2348,13,5,1209.754,43,"3.0","7.0",2,"7.0","7.0","14.0","?","?","3000","553","257","9","42","1","283","n"
2349,20,5,7.702,1,"6.99","6.99",1,"6.99","6.99","6.99","y","completely orderable","300","537","5","0","53","1","32","n"
2350,13,7,426.418,34,"9.99","19.99",9,"9.99","19.99","133.91","y","completely orderable","5500","638","352","29","59","2","17","n"
2353,10,7,444.863,4,"17.99","19.99",1,"17.99","17.99","17.99","y","completely orderable","700","80","70","3","47","1","56","y"
2354,21,5,1340.539,27,"27.85","299.99",4,"29.99","299.99","436.82","y","completely orderable","10000","514","79","13","38","1","31","y"
2355,17,6,2538.144,68,"4.0","47.99",9,"7.99","29.99","135.91","y","completely orderable","4000","598","173","2","38","2","169","n"
2356,20,6,613.677,2,"499.99","499.99",1,"499.99","499.99","499.99","y","completely orderable","800","567","67","3","37","2","129","y"
2357,15,7,2739.284,38,"12.99","59.99",8,"29.99","59.99","364.88","?","?","500","467","0","0","27","2","23","n"
2358,12,7,1046.52,21,"49.99","59.99",1,"49.99","49.99","49.99","y","completely orderable","2500","529","214","18","44","1","291","y"
2360,19,6,757.3,5,"99.79","229.99",1,"129.99","129.99","129.99","y","completely orderable","300","436","1","0","23","1","6","y"
2362,17,5,7.006,1,"6.99","6.99",1,"6.99","6.99","6.99","y","completely orderable","300","537","5","0","53","1","32","n"
